2026-07-16 00:49:37,287 [WARNING] app.llm.ollama_client: Ollama health check failed: timed out
2026-07-16 18:00:44,533 [INFO] app.llm: ChatbotService: Safety keyword matched. Re-ranking safety.json chunks to the top.
2026-07-16 18:00:44,568 [INFO] app.llm: ChatbotService: Processing query: 'What is the special today?' | History provided: True
2026-07-16 18:00:44,569 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-16 18:00:44,594 [INFO] app.llm: ChatbotService: Processing query: 'Recommend a recipe' | History provided: False
2026-07-16 18:00:44,594 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-16 18:00:44,632 [INFO] app.llm: ChatbotService: Processing query: 'Tell me about suppliers' | History provided: False
2026-07-16 18:00:44,632 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-16 18:03:02,492 [INFO] app.llm: ChatbotService: Processing query: 'How should I store Salmon?' | History provided: False
2026-07-16 18:03:02,493 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-16 18:03:02,493 [INFO] app.llm: ChatbotService: Safety keyword matched. Re-ranking safety.json chunks to the top.
2026-07-16 18:03:02,520 [INFO] app.llm: ChatbotService: Processing query: 'What is the special today?' | History provided: True
2026-07-16 18:03:02,520 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-16 18:03:02,548 [INFO] app.llm: ChatbotService: Processing query: 'Recommend a recipe' | History provided: False
2026-07-16 18:03:02,548 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-16 18:03:02,577 [INFO] app.llm: ChatbotService: Processing query: 'Tell me about suppliers' | History provided: False
2026-07-16 18:03:02,577 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-16 18:32:22,731 [INFO] app.llm: ChatbotService: Processing query: 'How should I store Salmon?' | History provided: False
2026-07-16 18:32:22,732 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-16 18:32:22,732 [INFO] app.llm: ChatbotService: Safety keyword matched. Re-ranking safety.json chunks to the top.
2026-07-16 18:32:22,776 [INFO] app.llm: ChatbotService: Processing query: 'What is the special today?' | History provided: True
2026-07-16 18:32:22,776 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-16 18:32:22,864 [INFO] app.llm: ChatbotService: Processing query: 'Recommend a recipe' | History provided: False
2026-07-16 18:32:22,865 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-16 18:32:22,931 [INFO] app.llm: ChatbotService: Processing query: 'Tell me about suppliers' | History provided: False
2026-07-16 18:32:22,932 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-16 19:00:00,997 [WARNING] app.llm.output_parser: Failed to parse LLM output as JSON: Expecting value: line 1 column 1 (char 0)
2026-07-16 19:00:49,158 [WARNING] app.llm.output_parser: Failed to parse LLM output as JSON: Expecting value: line 1 column 1 (char 0)
2026-07-16 21:16:36,246 [WARNING] app.llm.output_parser: Failed to parse LLM output as JSON: Expecting value: line 1 column 1 (char 0)
2026-07-16 21:17:11,541 [WARNING] app.llm.output_parser: Failed to parse LLM output as JSON: Expecting value: line 1 column 1 (char 0)
2026-07-16 22:51:44,157 [WARNING] app.llm.output_parser: Failed to parse LLM output as JSON: Expecting value: line 1 column 1 (char 0)
2026-07-16 22:59:28,169 [WARNING] app.llm.output_parser: Failed to parse LLM output as JSON: Expecting value: line 1 column 1 (char 0)
2026-07-16 23:08:42,429 [WARNING] app.llm.output_parser: Failed to parse LLM output as JSON: Expecting value: line 1 column 1 (char 0)
2026-07-16 23:09:32,407 [WARNING] app.llm.output_parser: Failed to parse LLM output as JSON: Expecting value: line 1 column 1 (char 0)
2026-07-16 23:27:16,970 [WARNING] app.llm.output_parser: Failed to parse LLM output as JSON: Expecting value: line 1 column 1 (char 0)
2026-07-17 00:01:02,073 [WARNING] app.llm.output_parser: Failed to parse LLM output as JSON: Expecting value: line 1 column 1 (char 0)
2026-07-17 00:17:38,375 [WARNING] app.llm.output_parser: Failed to parse LLM output as JSON: Expecting value: line 1 column 1 (char 0)
2026-07-17 00:23:32,162 [WARNING] app.llm.output_parser: Failed to parse LLM output as JSON: Expecting value: line 1 column 1 (char 0)
2026-07-17 11:23:25,907 [WARNING] app.llm.output_parser: Failed to parse LLM output as JSON: Expecting value: line 1 column 1 (char 0)
2026-07-17 23:04:02,344 [INFO] app.llm: ChatbotService: Processing query: 'string' | History provided: True
2026-07-17 23:04:02,345 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-17 23:04:02,864 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-17 23:04:02,864 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-17 23:04:08,093 [INFO] app.llm: LLMRouter: Primary provider gemini succeeded on attempt 1. Response time: 5228ms. Fallback used: False.
2026-07-17 23:06:56,161 [INFO] app.llm: ChatbotService: Processing query: 'suggest a healthy breakfast and lunch using eggs and chicken curry' | History provided: False
2026-07-17 23:06:56,161 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-17 23:06:56,232 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-17 23:06:56,232 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-17 23:07:01,740 [INFO] app.llm: LLMRouter: Primary provider gemini succeeded on attempt 1. Response time: 5507ms. Fallback used: False.
2026-07-17 23:23:19,832 [INFO] app.llm: ChatbotService: Processing query: 'suggest a healthy breakfast and lunch using eggs and chicken curry' | History provided: False
2026-07-17 23:23:19,832 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-17 23:23:19,963 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-17 23:23:19,963 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-17 23:23:30,042 [INFO] app.llm: LLMRouter: Primary provider gemini succeeded on attempt 1. Response time: 10078ms. Fallback used: False.
2026-07-17 23:24:55,694 [INFO] app.llm: ChatbotService: Processing query: 'namaste boss ravvaupma dosa available lo vunda andi' | History provided: False
2026-07-17 23:24:55,694 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-17 23:24:55,765 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-17 23:24:55,765 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-17 23:24:59,186 [INFO] app.llm: LLMRouter: Primary provider gemini succeeded on attempt 1. Response time: 3420ms. Fallback used: False.
2026-07-17 23:43:27,220 [INFO] app.llm: ChatbotService: Processing query: 'hi boss is sambar idli is available today ' | History provided: False
2026-07-17 23:43:27,220 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-17 23:43:27,735 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-17 23:43:27,736 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-17 23:43:37,066 [INFO] app.llm: LLMRouter: Primary provider gemini succeeded on attempt 1. Response time: 9330ms. Fallback used: False.
2026-07-17 23:45:00,637 [INFO] app.llm: ChatbotService: Processing query: 'em andi manager garu vullipaya dosa vundha vunte okati parcel kavali ayya ' | History provided: False
2026-07-17 23:45:00,637 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-17 23:45:00,719 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-17 23:45:00,719 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-17 23:45:06,862 [INFO] app.llm: LLMRouter: Primary provider gemini succeeded on attempt 1. Response time: 6143ms. Fallback used: False.
2026-07-18 00:16:00,678 [INFO] app.llm: ChatbotService: Processing query: 'namaste sir .can you please todays special lunch dishes' | History provided: False
2026-07-18 00:16:00,680 [INFO] app.llm: ChatbotService: Detected query language: english
2026-07-18 00:16:01,357 [INFO] app.llm: ChatbotService: Direct match not found in top chunks. Executing fallback keyword search...
2026-07-18 00:16:01,368 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-18 00:16:01,369 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 00:16:11,106 [INFO] app.llm: LLMRouter: Primary provider gemini succeeded on attempt 1. Response time: 9738ms. Fallback used: False.
2026-07-18 00:18:06,498 [INFO] app.llm: ChatbotService: Processing query: 'masala dosa and puri  vunnaya mastaru mana hotel ' | History provided: False
2026-07-18 00:18:06,501 [INFO] app.llm: ChatbotService: Detected query language: roman_telugu
2026-07-18 00:18:06,652 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-18 00:18:06,653 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 00:18:18,322 [INFO] app.llm: LLMRouter: Primary provider gemini succeeded on attempt 1. Response time: 11670ms. Fallback used: False.
2026-07-18 00:37:33,715 [INFO] app.llm: ChatbotService: Processing query: 'namaste boss ravvaupma dosa available lo vunda andi' | History: False
2026-07-18 00:37:33,716 [INFO] app.llm: ChatbotService: Detected query language: roman_telugu (confidence: 0.95)
2026-07-18 00:37:33,718 [INFO] app.llm: ChatbotService: Extracted dishes from query: []
2026-07-18 00:47:09,714 [INFO] app.llm: ChatbotService: Processing query: 'Chapati is available with  aloo curry' | History: True
2026-07-18 00:47:09,722 [INFO] app.llm: ChatbotService: Detected query language: english (confidence: 0.9)
2026-07-18 00:47:10,349 [INFO] app.llm: ChatbotService: Extracted dishes from query: []
2026-07-18 00:47:10,350 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-18 00:47:10,351 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 00:47:15,040 [INFO] app.llm: LLMRouter: Primary provider gemini succeeded on attempt 1. Response time: 4689ms. Fallback used: False.
2026-07-18 00:53:21,801 [INFO] app.llm: ChatbotService: Processing query: 'namaste boss ravvaupma dosa available lo vunda andi' | History: False
2026-07-18 00:53:21,803 [INFO] app.llm: ChatbotService: Detected query language: roman_telugu (confidence: 0.95)
2026-07-18 00:53:21,806 [INFO] app.llm: ChatbotService: Extracted components: [['namaste', 'boss', 'rava', 'upma', 'dosa']]
2026-07-18 00:53:21,875 [INFO] app.llm: ChatbotService: Processing query: 'Chapati is available with aloo curry' | History: False
2026-07-18 00:53:21,876 [INFO] app.llm: ChatbotService: Detected query language: english (confidence: 0.9)
2026-07-18 00:53:21,877 [INFO] app.llm: ChatbotService: Extracted components: [['chapati'], ['aloo', 'curry']]
2026-07-18 00:54:56,791 [INFO] app.llm: ChatbotService: Processing query: 'ragisankati mudda and chicken curry is available ' | History: True
2026-07-18 00:54:56,793 [INFO] app.llm: ChatbotService: Detected query language: english (confidence: 0.9)
2026-07-18 00:54:57,673 [INFO] app.llm: ChatbotService: Extracted components: [['ragisankati', 'mudda'], ['chicken', 'curry']]
2026-07-18 00:54:57,680 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-18 00:54:57,681 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 00:55:03,738 [INFO] app.llm: LLMRouter: Primary provider gemini succeeded on attempt 1. Response time: 6057ms. Fallback used: False.
2026-07-18 01:03:57,264 [INFO] app.llm: ChatbotService: Processing query: 'namaste boss ravvaupma dosa available lo vunda andi' | History: False
2026-07-18 01:03:57,265 [INFO] app.llm: ChatbotService: Detected query language: roman_telugu (confidence: 0.95)
2026-07-18 01:03:57,267 [INFO] app.llm: ChatbotService: Extracted components: [['namaste', 'boss', 'rava', 'upma', 'dosa']]
2026-07-18 01:03:57,330 [INFO] app.llm: ChatbotService: Processing query: 'Chapati is available with aloo curry' | History: False
2026-07-18 01:03:57,330 [INFO] app.llm: ChatbotService: Detected query language: english (confidence: 0.9)
2026-07-18 01:03:57,332 [INFO] app.llm: ChatbotService: Extracted components: [['chapati'], ['aloo', 'curry']]
2026-07-18 01:07:10,408 [INFO] app.llm: ChatbotService: Processing query: 'Naidu gari kunda biryani vunda andi ee hostel lo' | History: False
2026-07-18 01:07:10,410 [INFO] app.llm: ChatbotService: Detected query language: roman_telugu (confidence: 0.95)
2026-07-18 01:07:10,815 [INFO] app.llm: ChatbotService: Extracted components: [['naidu', 'gari', 'kunda', 'biryani', 'hostel']]
2026-07-18 01:07:10,837 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-18 01:07:10,841 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 01:07:16,437 [INFO] app.llm: LLMRouter: Primary provider gemini succeeded on attempt 1. Response time: 5604ms. Fallback used: False.
2026-07-18 01:08:10,173 [INFO] app.llm: ChatbotService: Processing query: 'Dum biryani vunte oka plate ivvandi naku ' | History: False
2026-07-18 01:08:10,174 [INFO] app.llm: ChatbotService: Detected query language: roman_telugu (confidence: 0.95)
2026-07-18 01:08:10,257 [INFO] app.llm: ChatbotService: Extracted components: [['biryani', 'plate', 'ivvandi', 'naku']]
2026-07-18 01:08:10,259 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-18 01:08:10,260 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 01:08:19,621 [INFO] app.llm: LLMRouter: Primary provider gemini succeeded on attempt 1. Response time: 9362ms. Fallback used: False.
2026-07-18 01:14:59,134 [INFO] app.llm: ChatbotService: Processing query: 'machi snacks em vunnai andi ikkada' | History: False
2026-07-18 01:14:59,135 [INFO] app.llm: ChatbotService: Detected query language: roman_telugu (confidence: 0.95)
2026-07-18 01:14:59,359 [INFO] app.llm: ChatbotService: Extracted components: [['machi', 'snacks', 'vunnai', 'ikkada']]
2026-07-18 01:14:59,363 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-18 01:14:59,364 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 01:15:00,633 [ERROR] app.llm: GeminiClient: API failed with status code 429: You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 57.895437696s.
2026-07-18 01:15:00,634 [WARNING] app.llm: LLMRouter: Primary provider gemini attempt 1 failed with error: Gemini API error (HTTP 429): You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 57.895437696s.
2026-07-18 01:15:00,635 [INFO] app.llm: LLMRouter: Retrying primary provider gemini (Attempt 2/3)...
2026-07-18 01:15:00,637 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 01:15:01,755 [ERROR] app.llm: GeminiClient: API failed with status code 429: You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 56.752835719s.
2026-07-18 01:15:01,756 [WARNING] app.llm: LLMRouter: Primary provider gemini attempt 2 failed with error: Gemini API error (HTTP 429): You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 56.752835719s.
2026-07-18 01:15:01,758 [INFO] app.llm: LLMRouter: Retrying primary provider gemini (Attempt 3/3)...
2026-07-18 01:15:01,759 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 01:15:03,294 [ERROR] app.llm: GeminiClient: API failed with status code 429: You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 55.301935754s.
2026-07-18 01:15:03,295 [WARNING] app.llm: LLMRouter: Primary provider gemini attempt 3 failed with error: Gemini API error (HTTP 429): You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 55.301935754s.
2026-07-18 01:15:03,297 [WARNING] app.llm: LLMRouter: Primary provider gemini failed after 3 attempts. Activating fallback provider: openrouter using model meta-llama/llama-3.1-8b-instruct...
2026-07-18 01:15:03,298 [INFO] app.llm: OpenRouterClient: Sending generation request to meta-llama/llama-3.1-8b-instruct...
2026-07-18 01:15:10,761 [INFO] app.llm: LLMRouter: Fallback provider openrouter succeeded. Total response time: 11397ms. Fallback used: True.
2026-07-18 01:16:35,396 [INFO] app.llm: ChatbotService: Processing query: 'tell me what type non vegetarian foods are available here?' | History: False
2026-07-18 01:16:35,397 [INFO] app.llm: ChatbotService: Detected query language: english (confidence: 0.9)
2026-07-18 01:16:35,474 [INFO] app.llm: ChatbotService: Extracted components: [['tell', 'type', 'vegetarian', 'foods', 'here']]
2026-07-18 01:16:35,477 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-18 01:16:35,478 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 01:16:36,832 [ERROR] app.llm: GeminiClient: API failed with status code 429: You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 21.701848559s.
2026-07-18 01:16:36,835 [WARNING] app.llm: LLMRouter: Primary provider gemini attempt 1 failed with error: Gemini API error (HTTP 429): You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 21.701848559s.
2026-07-18 01:16:36,836 [INFO] app.llm: LLMRouter: Retrying primary provider gemini (Attempt 2/3)...
2026-07-18 01:16:36,838 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 01:16:38,603 [ERROR] app.llm: GeminiClient: API failed with status code 429: You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 20.093867109s.
2026-07-18 01:16:38,605 [WARNING] app.llm: LLMRouter: Primary provider gemini attempt 2 failed with error: Gemini API error (HTTP 429): You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 20.093867109s.
2026-07-18 01:16:38,606 [INFO] app.llm: LLMRouter: Retrying primary provider gemini (Attempt 3/3)...
2026-07-18 01:16:38,607 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 01:16:39,761 [ERROR] app.llm: GeminiClient: API failed with status code 429: You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 18.749350892s.
2026-07-18 01:16:39,762 [WARNING] app.llm: LLMRouter: Primary provider gemini attempt 3 failed with error: Gemini API error (HTTP 429): You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 18.749350892s.
2026-07-18 01:16:39,763 [WARNING] app.llm: LLMRouter: Primary provider gemini failed after 3 attempts. Activating fallback provider: openrouter using model meta-llama/llama-3.1-8b-instruct...
2026-07-18 01:16:39,765 [INFO] app.llm: OpenRouterClient: Sending generation request to meta-llama/llama-3.1-8b-instruct...
2026-07-18 01:16:49,889 [INFO] app.llm: LLMRouter: Fallback provider openrouter succeeded. Total response time: 14411ms. Fallback used: True.
2026-07-18 01:22:17,939 [INFO] app.llm: LLMRouter: Selected primary provider: gemini using model gemini-2.5-flash
2026-07-18 01:22:17,946 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 01:22:19,218 [ERROR] app.llm: GeminiClient: API failed with status code 429: You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 39.264732694s.
2026-07-18 01:22:19,218 [WARNING] app.llm: LLMRouter: Primary provider gemini attempt 1 failed with error: Gemini API error (HTTP 429): You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 39.264732694s.
2026-07-18 01:22:19,219 [INFO] app.llm: LLMRouter: Retrying primary provider gemini (Attempt 2/3)...
2026-07-18 01:22:19,220 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 01:22:20,082 [ERROR] app.llm: GeminiClient: API failed with status code 429: You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 38.403461405s.
2026-07-18 01:22:20,082 [WARNING] app.llm: LLMRouter: Primary provider gemini attempt 2 failed with error: Gemini API error (HTTP 429): You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 38.403461405s.
2026-07-18 01:22:20,083 [INFO] app.llm: LLMRouter: Retrying primary provider gemini (Attempt 3/3)...
2026-07-18 01:22:20,084 [INFO] app.llm: GeminiClient: Sending generation request to gemini-2.5-flash...
2026-07-18 01:22:21,224 [ERROR] app.llm: GeminiClient: API failed with status code 429: You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash
Please retry in 37.262454498s.
